  yyyymmdd   hhmmss      AZ           ALT         Dero          HA          DEC 
  20160714  105123.00   0.592103023  32.714447254  -141.669492498  -38.7909294  89.2641361
  20160714  105123.10   0.592097676  32.714450910  -141.669905949  -38.7905116  89.2641361
  20160714  105123.20   0.592092328  32.714454566  -141.670319400  -38.7900938  89.2641361
  20160714  105123.30   0.592086980  32.714458222  -141.670732850  -38.7896760  89.2641361
  20160714  105123.40   0.592081632  32.714461878  -141.671146301  -38.7892582  89.2641361
  20160714  105123.50   0.592076284  32.714465534  -141.671559752  -38.7888403  89.2641361
  20160714  105123.60   0.592070936  32.714469189  -141.671973203  -38.7884225  89.2641361
  20160714  105123.70   0.592065588  32.714472845  -141.672386654  -38.7880047  89.2641361
  20160714  105123.80   0.592060240  32.714476501  -141.672800105  -38.7875869  89.2641361
  20160714  105123.90   0.592054893  32.714480157  -141.673213555  -38.7871691  89.2641361
  20160714  105124.00   0.592049544  32.714483813  -141.673627006  -38.7867513  89.2641361
  20160714  105124.10   0.592044196  32.714487468  -141.674040457  -38.7863335  89.2641361
  20160714  105124.20   0.592038848  32.714491124  -141.674453908  -38.7859157  89.2641361
  20160714  105124.30   0.592033500  32.714494780  -141.674867358  -38.7854979  89.2641361
  20160714  105124.40   0.592028152  32.714498435  -141.675280809  -38.7850801  89.2641361
  20160714  105124.50   0.592022804  32.714502091  -141.675694260  -38.7846623  89.2641361
  20160714  105124.60   0.592017456  32.714505746  -141.676107710  -38.7842444  89.2641361
  20160714  105124.70   0.592012107  32.714509402  -141.676521161  -38.7838266  89.2641361
  20160714  105124.80   0.592006759  32.714513057  -141.676934612  -38.7834088  89.2641361
  20160714  105124.90   0.592001411  32.714516713  -141.677348062  -38.7829910  89.2641361
  20160714  105125.00   0.591996062  32.714520368  -141.677761513  -38.7825732  89.2641361
  20160714  105125.10   0.591990714  32.714524024  -141.678174963  -38.7821554  89.2641361
  20160714  105125.20   0.591985366  32.714527679  -141.678588414  -38.7817376  89.2641361
  20160714  105125.30   0.591980017  32.714531334  -141.679001864  -38.7813198  89.2641361
  20160714  105125.40   0.591974669  32.714534990  -141.679415315  -38.7809020  89.2641361
  20160714  105125.50   0.591969320  32.714538645  -141.679828765  -38.7804842  89.2641361
  20160714  105125.60   0.591963972  32.714542300  -141.680242216  -38.7800664  89.2641361
  20160714  105125.70   0.591958623  32.714545955  -141.680655666  -38.7796485  89.2641361
  20160714  105125.80   0.591953275  32.714549610  -141.681069117  -38.7792307  89.2641361
  20160714  105125.90   0.591947926  32.714553266  -141.681482567  -38.7788129  89.2641361
  20160714  105126.00   0.591942577  32.714556921  -141.681896017  -38.7783951  89.2641361
  20160714  105126.10   0.591937229  32.714560576  -141.682309468  -38.7779773  89.2641361
  20160714  105126.20   0.591931880  32.714564231  -141.682722918  -38.7775595  89.2641361
  20160714  105126.30   0.591926531  32.714567886  -141.683136368  -38.7771417  89.2641361
  20160714  105126.40   0.591921182  32.714571541  -141.683549819  -38.7767239  89.2641361
  20160714  105126.50   0.591915833  32.714575196  -141.683963269  -38.7763061  89.2641361
  20160714  105126.60   0.591910485  32.714578850  -141.684376719  -38.7758883  89.2641361
  20160714  105126.70   0.591905136  32.714582505  -141.684790169  -38.7754705  89.2641361
  20160714  105126.80   0.591899787  32.714586160  -141.685203619  -38.7750526  89.2641361
  20160714  105126.90   0.591894438  32.714589815  -141.685617070  -38.7746348  89.2641361
  20160714  105127.00   0.591889089  32.714593470  -141.686030520  -38.7742170  89.2641361
  20160714  105127.10   0.591883740  32.714597124  -141.686443970  -38.7737992  89.2641361
  20160714  105127.20   0.591878391  32.714600779  -141.686857420  -38.7733814  89.2641361
  20160714  105127.30   0.591873042  32.714604434  -141.687270870  -38.7729636  89.2641361
  20160714  105127.40   0.591867693  32.714608088  -141.687684320  -38.7725458  89.2641361
  20160714  105127.50   0.591862343  32.714611743  -141.688097770  -38.7721280  89.2641361
  20160714  105127.60   0.591856994  32.714615398  -141.688511221  -38.7717102  89.2641361
  20160714  105127.70   0.591851645  32.714619052  -141.688924671  -38.7712924  89.2641361
  20160714  105127.80   0.591846296  32.714622707  -141.689338121  -38.7708746  89.2641361
  20160714  105127.90   0.591840947  32.714626361  -141.689751571  -38.7704567  89.2641361
  20160714  105128.00   0.591835597  32.714630015  -141.690165021  -38.7700389  89.2641361
  20160714  105128.10   0.591830248  32.714633670  -141.690578471  -38.7696211  89.2641361
  20160714  105128.20   0.591824899  32.714637324  -141.690991920  -38.7692033  89.2641361
  20160714  105128.30   0.591819549  32.714640979  -141.691405370  -38.7687855  89.2641361
  20160714  105128.40   0.591814200  32.714644633  -141.691818820  -38.7683677  89.2641361
  20160714  105128.50   0.591808850  32.714648287  -141.692232270  -38.7679499  89.2641361
  20160714  105128.60   0.591803501  32.714651941  -141.692645720  -38.7675321  89.2641361
  20160714  105128.70   0.591798151  32.714655595  -141.693059170  -38.7671143  89.2641361
  20160714  105128.80   0.591792802  32.714659250  -141.693472620  -38.7666965  89.2641361
  20160714  105128.90   0.591787452  32.714662904  -141.693886070  -38.7662787  89.2641361
  20160714  105129.00   0.591782102  32.714666558  -141.694299519  -38.7658608  89.2641361
  20160714  105129.10   0.591776753  32.714670212  -141.694712969  -38.7654430  89.2641361
  20160714  105129.20   0.591771403  32.714673866  -141.695126419  -38.7650252  89.2641361
  20160714  105129.30   0.591766053  32.714677520  -141.695539869  -38.7646074  89.2641361
  20160714  105129.40   0.591760704  32.714681174  -141.695953318  -38.7641896  89.2641361
  20160714  105129.50   0.591755354  32.714684828  -141.696366768  -38.7637718  89.2641361
  20160714  105129.60   0.591750004  32.714688482  -141.696780218  -38.7633540  89.2641361
  20160714  105129.70   0.591744654  32.714692136  -141.697193667  -38.7629362  89.2641361
  20160714  105129.80   0.591739304  32.714695789  -141.697607117  -38.7625184  89.2641361
  20160714  105129.90   0.591733954  32.714699443  -141.698020566  -38.7621006  89.2641361
  20160714  105130.00   0.591728604  32.714703097  -141.698434016  -38.7616828  89.2641361
  20160714  105130.10   0.591723254  32.714706751  -141.698847466  -38.7612649  89.2641361
  20160714  105130.20   0.591717904  32.714710404  -141.699260915  -38.7608471  89.2641361
  20160714  105130.30   0.591712554  32.714714058  -141.699674365  -38.7604293  89.2641361
  20160714  105130.40   0.591707204  32.714717712  -141.700087814  -38.7600115  89.2641361
  20160714  105130.50   0.591701854  32.714721365  -141.700501264  -38.7595937  89.2641361
  20160714  105130.60   0.591696504  32.714725019  -141.700914713  -38.7591759  89.2641361
  20160714  105130.70   0.591691154  32.714728672  -141.701328163  -38.7587581  89.2641361
  20160714  105130.80   0.591685804  32.714732326  -141.701741612  -38.7583403  89.2641361
  20160714  105130.90   0.591680453  32.714735979  -141.702155061  -38.7579225  89.2641361
  20160714  105131.00   0.591675103  32.714739633  -141.702568511  -38.7575047  89.2641361
  20160714  105131.10   0.591669753  32.714743286  -141.702981960  -38.7570868  89.2641361
  20160714  105131.20   0.591664402  32.714746940  -141.703395410  -38.7566690  89.2641361
  20160714  105131.30   0.591659052  32.714750593  -141.703808859  -38.7562512  89.2641361
  20160714  105131.40   0.591653702  32.714754246  -141.704222308  -38.7558334  89.2641361
  20160714  105131.50   0.591648351  32.714757900  -141.704635758  -38.7554156  89.2641361
  20160714  105131.60   0.591643001  32.714761553  -141.705049207  -38.7549978  89.2641361
  20160714  105131.70   0.591637650  32.714765206  -141.705462656  -38.7545800  89.2641361
  20160714  105131.80   0.591632300  32.714768859  -141.705876105  -38.7541622  89.2641361
  20160714  105131.90   0.591626949  32.714772512  -141.706289555  -38.7537444  89.2641361
  20160714  105132.00   0.591621599  32.714776165  -141.706703004  -38.7533266  89.2641361
  20160714  105132.10   0.591616248  32.714779818  -141.707116453  -38.7529088  89.2641361
  20160714  105132.20   0.591610897  32.714783471  -141.707529902  -38.7524909  89.2641361
  20160714  105132.30   0.591605547  32.714787124  -141.707943351  -38.7520731  89.2641361
  20160714  105132.40   0.591600196  32.714790777  -141.708356800  -38.7516553  89.2641361
  20160714  105132.50   0.591594845  32.714794430  -141.708770249  -38.7512375  89.2641361
  20160714  105132.60   0.591589494  32.714798083  -141.709183699  -38.7508197  89.2641361
  20160714  105132.70   0.591584143  32.714801736  -141.709597148  -38.7504019  89.2641361
  20160714  105132.80   0.591578793  32.714805389  -141.710010597  -38.7499841  89.2641361
  20160714  105132.90   0.591573442  32.714809042  -141.710424046  -38.7495663  89.2641361
  20160714  105133.00   0.591568091  32.714812695  -141.710837495  -38.7491485  89.2641361
  20160714  105133.10   0.591562740  32.714816347  -141.711250944  -38.7487307  89.2641361
  20160714  105133.20   0.591557389  32.714820000  -141.711664393  -38.7483129  89.2641361
  20160714  105133.30   0.591552038  32.714823653  -141.712077842  -38.7478950  89.2641361
  20160714  105133.40   0.591546687  32.714827305  -141.712491291  -38.7474772  89.2641361
  20160714  105133.50   0.591541336  32.714830958  -141.712904739  -38.7470594  89.2641361
  20160714  105133.60   0.591535985  32.714834611  -141.713318188  -38.7466416  89.2641361
  20160714  105133.70   0.591530634  32.714838263  -141.713731637  -38.7462238  89.2641361
  20160714  105133.80   0.591525282  32.714841916  -141.714145086  -38.7458060  89.2641361
  20160714  105133.90   0.591519931  32.714845568  -141.714558535  -38.7453882  89.2641361
  20160714  105134.00   0.591514580  32.714849221  -141.714971984  -38.7449704  89.2641361
  20160714  105134.10   0.591509229  32.714852873  -141.715385432  -38.7445526  89.2641361
  20160714  105134.20   0.591503877  32.714856525  -141.715798881  -38.7441348  89.2641361
  20160714  105134.30   0.591498526  32.714860178  -141.716212330  -38.7437170  89.2641361
  20160714  105134.40   0.591493175  32.714863830  -141.716625779  -38.7432991  89.2641361
  20160714  105134.50   0.591487823  32.714867482  -141.717039227  -38.7428813  89.2641361
  20160714  105134.60   0.591482472  32.714871134  -141.717452676  -38.7424635  89.2641361
  20160714  105134.70   0.591477120  32.714874787  -141.717866125  -38.7420457  89.2641361
  20160714  105134.80   0.591471769  32.714878439  -141.718279573  -38.7416279  89.2641361
  20160714  105134.90   0.591466417  32.714882091  -141.718693022  -38.7412101  89.2641361
  20160714  105135.00   0.591461066  32.714885743  -141.719106471  -38.7407923  89.2641361
  20160714  105135.10   0.591455714  32.714889395  -141.719519919  -38.7403745  89.2641361
  20160714  105135.20   0.591450363  32.714893047  -141.719933368  -38.7399567  89.2641361
  20160714  105135.30   0.591445011  32.714896699  -141.720346816  -38.7395389  89.2641361
  20160714  105135.40   0.591439659  32.714900351  -141.720760265  -38.7391211  89.2641361
  20160714  105135.50   0.591434308  32.714904003  -141.721173714  -38.7387032  89.2641361
  20160714  105135.60   0.591428956  32.714907655  -141.721587162  -38.7382854  89.2641361
  20160714  105135.70   0.591423604  32.714911307  -141.722000610  -38.7378676  89.2641361
  20160714  105135.80   0.591418252  32.714914959  -141.722414059  -38.7374498  89.2641361
  20160714  105135.90   0.591412900  32.714918611  -141.722827507  -38.7370320  89.2641361
  20160714  105136.00   0.591407549  32.714922262  -141.723240956  -38.7366142  89.2641361
  20160714  105136.10   0.591402197  32.714925914  -141.723654404  -38.7361964  89.2641361
  20160714  105136.20   0.591396845  32.714929566  -141.724067853  -38.7357786  89.2641361
  20160714  105136.30   0.591391493  32.714933218  -141.724481301  -38.7353608  89.2641361
  20160714  105136.40   0.591386141  32.714936869  -141.724894749  -38.7349430  89.2641361
  20160714  105136.50   0.591380789  32.714940521  -141.725308198  -38.7345252  89.2641361
  20160714  105136.60   0.591375437  32.714944172  -141.725721646  -38.7341073  89.2641361
  20160714  105136.70   0.591370084  32.714947824  -141.726135094  -38.7336895  89.2641361
  20160714  105136.80   0.591364732  32.714951476  -141.726548542  -38.7332717  89.2641361
  20160714  105136.90   0.591359380  32.714955127  -141.726961991  -38.7328539  89.2641361
  20160714  105137.00   0.591354028  32.714958778  -141.727375439  -38.7324361  89.2641361
  20160714  105137.10   0.591348676  32.714962430  -141.727788887  -38.7320183  89.2641361
  20160714  105137.20   0.591343323  32.714966081  -141.728202335  -38.7316005  89.2641361
  20160714  105137.30   0.591337971  32.714969733  -141.728615784  -38.7311827  89.2641361
  20160714  105137.40   0.591332619  32.714973384  -141.729029232  -38.7307649  89.2641361
  20160714  105137.50   0.591327266  32.714977035  -141.729442680  -38.7303471  89.2641361
  20160714  105137.60   0.591321914  32.714980686  -141.729856128  -38.7299293  89.2641361
  20160714  105137.70   0.591316562  32.714984338  -141.730269576  -38.7295114  89.2641361
  20160714  105137.80   0.591311209  32.714987989  -141.730683024  -38.7290936  89.2641361
  20160714  105137.90   0.591305857  32.714991640  -141.731096472  -38.7286758  89.2641361
  20160714  105138.00   0.591300504  32.714995291  -141.731509920  -38.7282580  89.2641361
  20160714  105138.10   0.591295152  32.714998942  -141.731923368  -38.7278402  89.2641361
  20160714  105138.20   0.591289799  32.715002593  -141.732336816  -38.7274224  89.2641361
  20160714  105138.30   0.591284446  32.715006244  -141.732750264  -38.7270046  89.2641361
  20160714  105138.40   0.591279094  32.715009895  -141.733163712  -38.7265868  89.2641361
  20160714  105138.50   0.591273741  32.715013546  -141.733577160  -38.7261690  89.2641361
  20160714  105138.60   0.591268388  32.715017197  -141.733990608  -38.7257512  89.2641361
  20160714  105138.70   0.591263036  32.715020848  -141.734404056  -38.7253334  89.2641361
  20160714  105138.80   0.591257683  32.715024499  -141.734817504  -38.7249155  89.2641361
  20160714  105138.90   0.591252330  32.715028150  -141.735230952  -38.7244977  89.2641361
  20160714  105139.00   0.591246977  32.715031801  -141.735644399  -38.7240799  89.2641361
  20160714  105139.10   0.591241624  32.715035451  -141.736057847  -38.7236621  89.2641361
  20160714  105139.20   0.591236271  32.715039102  -141.736471295  -38.7232443  89.2641361
  20160714  105139.30   0.591230919  32.715042753  -141.736884743  -38.7228265  89.2641361
